strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,initial_capital_usd,mint_gas_usd,remove_gas_usd,unwind_to_cash_on_exit,valid_window_count,robust_validation_score,mean_validation_net_return,median_validation_net_return,min_validation_net_return,worst_window_max_drawdown,worst_window_divergent_loss,positive_window_rate,validation_top_rank_rate,windows_won,mean_validation_total_fees,mean_validation_total_transaction_cost,mean_validation_fee_to_tx_cost_ratio,mean_validation_rebalance_count,eligible
ewma,volatility,ewma,0.5,0.999,0.8,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0019322356972879596,0.0014162521287026664,0.0014162521287026664,-0.0002942554499862915,0.0,-0.0002942554499862915,0.5,0.0,0,0.9421975737576503,0.27027610699582344,3.4860557384460553,1.5,True
ewma,volatility,ewma,0.75,0.99,0.3,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0019322356972879596,0.0014162521287026664,0.0014162521287026664,-0.0002942554499862915,0.0,-0.0002942554499862915,0.5,0.0,0,0.9421975737576503,0.27027610699582344,3.4860557384460553,1.5,True
ewma,volatility,ewma,2.75,0.975,0.4,True,1.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0017893389072369682,0.0004527506097620204,0.0004527506097620204,0.0004527506097620204,0.0,0.0004527506097620204,1.0,0.0,0,1.1167538195816153,0.46143615074011435,2.420169763011444,4.0,True
ewma,volatility,ewma,3.0,0.975,0.4,True,1.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0017893389072369682,0.0004527506097620204,0.0004527506097620204,0.0004527506097620204,0.0,0.0004527506097620204,1.0,0.0,0,1.1167538195816153,0.46143615074011435,2.420169763011444,4.0,True
ewma,volatility,ewma,2.75,0.975,0.4,False,1.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0017893389072369682,0.0004527506097620204,0.0004527506097620204,0.0004527506097620204,0.0,0.0004527506097620204,1.0,0.0,0,1.1167538195816153,0.46143615074011435,2.420169763011444,4.0,True
ewma,volatility,ewma,3.0,0.975,0.4,False,1.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0017893389072369682,0.0004527506097620204,0.0004527506097620204,0.0004527506097620204,0.0,0.0004527506097620204,1.0,0.0,0,1.1167538195816153,0.46143615074011435,2.420169763011444,4.0,True
ewma,volatility,ewma,1.25,0.975,0.4,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0017893389072369682,0.0004527506097620204,0.0004527506097620204,0.0004527506097620204,0.0,0.0004527506097620204,1.0,0.0,0,1.1167538195816153,0.46143615074011435,2.420169763011444,4.0,True
ewma,volatility,ewma,1.25,0.975,0.3,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0017893389072369682,0.0004527506097620204,0.0004527506097620204,0.0004527506097620204,0.0,0.0004527506097620204,1.0,0.0,0,1.1167538195816153,0.46143615074011435,2.420169763011444,4.0,True
ewma,volatility,ewma,1.5,0.975,0.3,False,15.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,1,0.0017893389072369682,0.0004527506097620204,0.0004527506097620204,0.0004527506097620204,0.0,0.0004527506097620204,1.0,0.0,0,1.1167538195816153,0.46143615074011435,2.420169763011444,4.0,True
ewma,volatility,ewma,1.0,0.975,0.7,False,10.0,,,,,,,,1,spot,100.0,450.0,0.015,0.015,False,2,0.0017527337993854444,0.0009791588421027009,0.0009791588421027009,-7.366930127850058e-05,9.424670038703792e-05,-7.366930127850058e-05,0.5,0.0,0,1.024377444874016,0.32062694956041893,3.19491997250525,0.5,True
