strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,initial_capital_usd,mint_gas_usd,remove_gas_usd,unwind_to_cash_on_exit,composite,net_return,max_drawdown,time_in_range,episode_count,rebalance_count,total_fees,total_transaction_cost,fee_to_transaction_cost_ratio,total_price_impact_cost,final_value,divergent_loss
ewma,volatility,ewma,2.75,0.975,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.04937537553712564,-0.005625644413530306,0.043749731123595335,0.9591836734693877,30,29,8.012240281158995,12.199656853253906,0.6567594791833806,0.10989849347210008,447.46846001391134,-0.005625644413530306
ewma,volatility,ewma,3.0,0.95,0.8,True,1.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.050474355639775266,-0.004855784906005245,0.04561857073377002,0.9876314162028448,15,14,4.304659405563338,6.211796168707575,0.6929814322060996,0.11025334896369898,447.81489679229765,-0.004855784906005245
ewma,volatility,ewma,3.0,0.95,0.8,False,1.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.050474355639775266,-0.004855784906005245,0.04561857073377002,0.9876314162028448,15,14,4.304659405563338,6.211796168707575,0.6929814322060996,0.11025334896369898,447.81489679229765,-0.004855784906005245
ewma,volatility,ewma,3.0,0.95,0.8,False,3.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.050474355639775266,-0.004855784906005245,0.04561857073377002,0.9876314162028448,15,14,4.304659405563338,6.211796168707575,0.6929814322060996,0.11025334896369898,447.81489679229765,-0.004855784906005245
ewma,volatility,ewma,3.0,0.95,0.8,False,5.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.050474355639775266,-0.004855784906005245,0.04561857073377002,0.9876314162028448,15,14,4.304659405563338,6.211796168707575,0.6929814322060996,0.11025334896369898,447.81489679229765,-0.004855784906005245
ewma,volatility,ewma,3.0,0.95,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05084580567321308,-0.008895093938398935,0.04195071173481415,0.9591836734693877,24,23,7.116970026025815,9.797398572950136,0.7264142591560193,0.10989525368016273,445.9972077277205,-0.008895093938398935
ewma,volatility,ewma,2.5,0.975,0.3,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05095743924773439,-0.011059834462051832,0.03989760478568256,0.9090909090909091,47,46,11.206353265256988,19.015599059564146,0.5893242295525055,0.07037226433941303,445.02307449207666,-0.011059834462051832
ewma,volatility,ewma,3.0,0.95,0.7,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05112891720438435,-0.007917818730076687,0.043211098474307666,0.9653679653679653,27,26,6.850811409322404,10.997274739991397,0.6229553749720872,0.10989491635385074,446.4369815714655,-0.007917818730076687
ewma,volatility,ewma,2.5,0.975,0.6,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05136465065720473,-0.007733458684252459,0.043631191972952274,0.9567099567099567,38,37,8.65987220292918,15.400042553658439,0.5623278099885469,0.10989980082633156,446.5199435920864,-0.007733458684252459
ewma,volatility,ewma,3.0,0.975,0.4,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05296968789640562,-0.013347976384463278,0.03962171151194234,0.8150896722325294,43,42,8.34183001917578,17.321720992285425,0.481582056591893,0.06293518239222583,443.99341062699153,-0.013347976384463278
