sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,train_composite,train_net_return,train_sortino,train_calmar,train_omega,train_max_drawdown,train_time_in_range,train_rebalance_cost_ratio,train_win_rate,train_profit_factor,train_cvar_5,train_return_skew,train_total_fees,train_rebalance_count,train_final_value,val_composite,val_net_return,val_sortino,val_calmar,val_omega,val_max_drawdown,val_time_in_range,val_rebalance_cost_ratio,val_win_rate,val_profit_factor,val_cvar_5,val_return_skew,val_total_fees,val_rebalance_count,val_final_value
2.5,0.975,0.7,False,15.0,-0.027584378515087406,-0.0014858721073001124,-0.061146547925243364,-0.11868431469723996,0.9918748394135921,0.026098506407787294,0.9491525423728814,3.2364205661292127,0.5544554455445545,0.9918748394135921,0.010421391141479774,-0.5841589765708886,0.5091715789031578,8,199.70282557853997,-0.056966449251709746,-0.021398685172913323,-1.2175271134901284,-2.9003995951615082,0.838609165894551,0.03556776407879642,0.8910081743869209,7.213881479246075,0.5616438356164384,0.838609165894551,0.017750109053226642,-2.118119867229312,0.5422797744128242,19,195.72026296541733
3.0,0.975,0.6,False,10.0,-0.02781013077230724,-0.0031674779980810364,-0.21266777945032955,-0.39234396069062616,0.9718357376468356,0.024642652774226205,0.9491525423728814,4.311473576896443,0.5544554455445545,0.9718357376468356,0.009446080478547336,-0.6266611816297485,0.42998207168449115,9,199.3665044003838,-0.046574314655070725,-0.016316640084287015,-1.0713851532031862,-2.5945093454630355,0.8559936404312187,0.030257674570783714,0.9128065395095368,5.43683122778432,0.5616438356164384,0.8559936404312187,0.015465519270761341,-2.164944441375205,0.4923639513279021,13,196.7366719831426
3.0,0.975,0.7,True,1.0,-0.02858105440425317,-0.0017735932382128006,-0.06729213928466096,-0.13830626932734125,0.9914006319486303,0.02680746116604037,0.9792843691148776,4.272745383916734,0.5742574257425742,0.9914006319486303,0.010919547956863873,-0.5134179432575597,0.43388303091470054,9,199.64528135235744,-0.08828300133224307,-0.043691703099860923,-2.3076904327194017,-4.87948667477761,0.6953946410195065,0.04459129823238215,0.9182561307901907,10.065989715399095,0.547945205479452,0.6953946410195065,0.019615313940313833,-2.3726166052254083,0.5316973759115838,26,191.26165938002782
3.0,0.975,0.7,False,1.0,-0.02858105440425317,-0.0017735932382128006,-0.06729213928466096,-0.13830626932734125,0.9914006319486303,0.02680746116604037,0.9792843691148776,4.272745383916734,0.5742574257425742,0.9914006319486303,0.010919547956863873,-0.5134179432575597,0.43388303091470054,9,199.64528135235744,-0.09084591592571242,-0.04625461769333028,-2.442669958733527,-5.179819190385431,0.6823814026813193,0.04459129823238215,0.9155313351498637,10.068184269274829,0.5342465753424658,0.6823814026813193,0.019615313940313833,-2.3460286048074948,0.53158148437797,26,190.74907646133394
3.0,0.95,0.7,False,10.0,-0.02864077086602306,0.0007677775669796549,0.10093860532908047,0.23198899331607345,1.013348753878068,0.029408548433002717,0.9717514124293786,1.959691506779725,0.5742574257425742,1.013348753878068,0.013864850692990326,-0.6735903536051391,0.5256032578703634,5,200.15355551339593,-0.04636102499428788,-0.01253743515096517,-0.6965799697770414,-1.7186251658286311,0.9060740684123527,0.03382358984332271,0.9155313351498637,3.9421351751016127,0.5753424657534246,0.9060740684123527,0.016815287173244358,-2.210567424759645,0.4701221498853444,9,197.49251296980697
2.25,0.975,0.8,False,15.0,-0.02927414646431936,-0.0006824371866734902,0.009113731582994526,0.018429649497900796,1.0012024417839207,0.02859170927764587,0.9491525423728814,2.9411960609377297,0.5544554455445545,1.0012024417839207,0.011717788461027579,-0.5557041625649757,0.5602812288852341,8,199.8635125626653,-0.09570209152296354,-0.04800824890137667,-2.4141855121424984,-5.023143905148233,0.6778847768421636,0.047693842621586865,0.8174386920980926,9.742559826664937,0.5342465753424658,0.6778847768421636,0.02034552476055092,-2.4062746168912312,0.5915621555609677,28,190.39835021972468
2.75,0.975,0.8,True,3.0,-0.029283542214558006,-0.00046772573134934436,0.030150320713529445,0.06599341162995227,1.0038250961603754,0.02881581648320866,0.9830508474576272,3.9394274153804205,0.5742574257425742,1.0038250961603754,0.012536078004930973,-0.4817943186592538,0.4705970149269416,9,199.90645485373014,-0.10657909044418756,-0.051901548151135124,-2.514685931611891,-4.746180086393031,0.6833589338900365,0.054677542293052446,0.9046321525885559,16.423385391937515,0.5342465753424658,0.6833589338900365,0.02052956376855312,-2.187935126616605,0.5262121261439975,42,189.61969036977297
2.75,0.975,0.7,False,5.0,-0.029344732359514538,-0.002268615137638097,-0.10661397785485151,-0.21005485251306094,0.9861405602973174,0.02707611722187644,0.9548022598870056,3.960510255402704,0.5544554455445545,0.9861405602973174,0.010809033938500945,-0.5521861733469496,0.4680862359552909,9,199.54627697247238,-0.07936189641778502,-0.03964076996170163,-2.232078026892386,-4.963099252485169,0.7069415624440836,0.03972112645608339,0.9073569482288828,9.0933516269929,0.5342465753424658,0.7069415624440836,0.018693942163976945,-2.282391774823346,0.5659505403615426,25,192.07184600765967
3.0,0.99,0.8,False,15.0,-0.029747739530087625,-0.0025766186751564613,-0.12723873873237979,-0.2502692584048815,0.9834471113674608,0.027171120854931164,0.9510357815442562,4.076429749062942,0.5544554455445545,0.9834471113674608,0.010812548565878322,-0.551529871350041,0.4547734862579457,9,199.4846762649687,-0.06089877328917743,-0.022069931385337638,-1.1670935857422815,-2.7224093330335766,0.8529473484385643,0.03882884190383979,0.8664850136239782,10.045847067485594,0.5342465753424658,0.8529473484385643,0.018758424514952982,-1.845879723906949,0.5327845345762323,26,195.58601372293248
3.0,0.99,0.7,False,15.0,-0.02975447329658758,-0.0043282609670804995,-0.3203201199579284,-0.5515189965608833,0.9573400737461183,0.02542621232950708,0.9491525423728814,4.5338769125973055,0.5544554455445545,0.9573400737461183,0.009230805778681317,-0.6650285445533932,0.4543142041867633,10,199.1343478065839,-0.05425008812743803,-0.019567100918128855,-1.2156919721975965,-2.727807319011629,0.8373636104983148,0.03468298720930917,0.8719346049046321,8.527208861445578,0.547945205479452,0.8373636104983148,0.017012345831096638,-1.95841764722331,0.6035777464624099,25,196.08657981637424
