strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,unwind_to_cash_on_exit,valid_window_count,mean_train_net_return,mean_validation_net_return,median_validation_net_return,min_validation_net_return,positive_window_rate,mean_validation_max_drawdown,mean_validation_total_fees,mean_validation_transaction_cost,mean_validation_rebalance_count,pool,strategy,method,train_validation_gap,return_percentile_among_positive,consistency_percentile_among_positive,selection_score,rank,mean_train_net_return_pct,mean_validation_net_return_pct,median_validation_net_return_pct,min_validation_net_return_pct,mean_validation_max_drawdown_pct,train_validation_gap_pct,positive_window_rate_pct
ewma,volatility,ewma,2.5,0.95,0.5,False,10.0,,,,,,,,1,spot,100.0,False,1,0.0004246140661334,0.002476794254155,0.002476794254155,0.002476794254155,1.0,0.0004818581410069,4.350514557541875,2.1362245564083917,4.0,uni_base,ewma,Base EWMA,0.0020521801880216,0.8432432432432433,0.7135135135135136,0.8172972972972974,21,0.04246140661334,0.2476794254155,0.2476794254155,0.2476794254155,0.04818581410069,0.20521801880215998,100.0
ewma,volatility,ewma,2.75,0.95,0.6,False,5.0,,,,,,,,1,spot,100.0,False,1,-0.0107638436577459,0.0030981977539905,0.0030981977539905,0.0030981977539905,1.0,9.13461333001897e-07,4.513374639428029,1.1431636728075838,1.0,uni_base,ewma,Base EWMA,0.0138620414117364,0.9972972972972973,0.021621621621621623,0.8021621621621622,22,-1.07638436577459,0.30981977539905,0.30981977539905,0.30981977539905,9.13461333001897e-05,1.38620414117364,100.0
ewma,volatility,ewma,0.5,0.999,0.4,False,15.0,,,,,,,,1,spot,100.0,False,2,0.0040706007817632,0.0022720698464513,0.0022720698464513,0.0019572643850378,1.0,0.0,2.8973878273787874,2.027548422136137,7.0,uni_base,ewma,Base EWMA,0.0017985309353119,0.8162162162162162,0.745945945945946,0.8021621621621622,23,0.40706007817632,0.22720698464513,0.22720698464513,0.19572643850378,0.0,0.17985309353119,100.0
ewma,volatility,ewma,3.0,0.95,0.5,True,5.0,,,,,,,,1,spot,100.0,False,1,0.0055791711679922,0.0024943355085276,0.0024943355085276,0.0024943355085276,1.0,0.0,3.5438428887696927,1.061133072326682,1.0,uni_base,ewma,Base EWMA,0.0030848356594646,0.8621621621621621,0.5567567567567567,0.8010810810810811,24,0.55791711679922,0.24943355085276,0.24943355085276,0.24943355085276,0.0,0.30848356594646,100.0
ewma,volatility,ewma,3.0,0.975,0.3,True,5.0,,,,,,,,1,spot,100.0,False,1,0.0055880335262938,0.0024943355085276,0.0024943355085276,0.0024943355085276,1.0,0.0,3.5438428887696927,1.061133072326682,1.0,uni_base,ewma,Base EWMA,0.0030936980177662,0.8621621621621621,0.5513513513513514,0.8,25,0.5588033526293801,0.24943355085276,0.24943355085276,0.24943355085276,0.0,0.30936980177662,100.0
ewma,volatility,ewma,2.75,0.95,0.6,False,3.0,,,,,,,,1,spot,100.0,False,1,-0.0109662951459476,0.0030981977539905,0.0030981977539905,0.0030981977539905,1.0,9.13461333001897e-07,4.513374639428029,1.1431636728075838,1.0,uni_base,ewma,Base EWMA,0.014064492899938101,0.9972972972972973,0.005405405405405406,0.798918918918919,26,-1.09662951459476,0.30981977539905,0.30981977539905,0.30981977539905,9.13461333001897e-05,1.4064492899938101,100.0
ewma,volatility,ewma,2.75,0.95,0.4,True,5.0,,,,,,,,1,spot,100.0,False,1,0.0056782143101183,0.0024943355085276,0.0024943355085276,0.0024943355085276,1.0,0.0,3.5438428887696927,1.061133072326682,1.0,uni_base,ewma,Base EWMA,0.0031838788015907,0.8621621621621621,0.5243243243243243,0.7945945945945947,27,0.56782143101183,0.24943355085276,0.24943355085276,0.24943355085276,0.0,0.31838788015907,100.0
ewma,volatility,ewma,3.0,0.95,0.6,True,5.0,,,,,,,,1,spot,100.0,False,1,0.0056801078730772,0.0024943355085276,0.0024943355085276,0.0024943355085276,1.0,0.0,3.5438428887696927,1.061133072326682,1.0,uni_base,ewma,Base EWMA,0.0031857723645496,0.8621621621621621,0.518918918918919,0.7935135135135136,28,0.56801078730772,0.24943355085276,0.24943355085276,0.24943355085276,0.0,0.31857723645496,100.0
ewma,volatility,ewma,2.75,0.95,0.5,True,5.0,,,,,,,,1,spot,100.0,False,1,0.0057729466313867,0.0024943355085276,0.0024943355085276,0.0024943355085276,1.0,0.0,3.5438428887696927,1.061133072326682,1.0,uni_base,ewma,Base EWMA,0.0032786111228591,0.8621621621621621,0.5081081081081081,0.7913513513513515,29,0.57729466313867,0.24943355085276,0.24943355085276,0.24943355085276,0.0,0.32786111228591,100.0
ewma,volatility,ewma,2.5,0.95,0.4,True,5.0,,,,,,,,1,spot,100.0,False,1,0.0058218392441393,0.0024943355085276,0.0024943355085276,0.0024943355085276,1.0,0.0,3.5438428887696927,1.061133072326682,1.0,uni_base,ewma,Base EWMA,0.0033275037356116995,0.8621621621621621,0.5027027027027027,0.7902702702702703,30,0.58218392441393,0.24943355085276,0.24943355085276,0.24943355085276,0.0,0.33275037356116993,100.0
