strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,initial_capital_usd,mint_gas_usd,remove_gas_usd,unwind_to_cash_on_exit,valid_window_count,robust_validation_score,mean_validation_net_return,median_validation_net_return,min_validation_net_return,worst_window_max_drawdown,worst_window_divergent_loss,positive_window_rate,validation_top_rank_rate,windows_won,mean_validation_total_fees,mean_validation_total_transaction_cost,mean_validation_fee_to_tx_cost_ratio,mean_validation_rebalance_count,eligible
ewma,volatility,ewma,3.0,0.95,0.7,True,5.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.0033993893365660477,0.0013201867259871047,0.0013201867259871047,0.0013201867259871047,7.660380467084087e-07,0.0013201867259871047,1.0,0.0,0,3.9265890952135716,1.8353279293558118,2.139448232878894,2.0,True
ewma,volatility,ewma,2.5,0.95,0.8,False,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.003260312504474538,0.001377147110940946,0.001377147110940946,0.001377147110940946,8.320505620153785e-07,0.001377147110940946,1.0,0.0,0,2.742192015942663,1.6504949665712356,1.6614361579298458,3.0,True
ewma,volatility,ewma,2.75,0.975,0.7,True,1.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.0032511602998074422,0.0015690500821676778,0.0015690500821676778,0.0015690500821676778,0.0,0.0015690500821676778,1.0,1.0,1,2.0658455182521878,1.8450003350224262,1.119699264567926,7.0,True
ewma,volatility,ewma,2.75,0.975,0.7,False,1.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.0032511602998074422,0.0015690500821676778,0.0015690500821676778,0.0015690500821676778,0.0,0.0015690500821676778,1.0,0.0,0,2.0658455182521878,1.8450003350224262,1.119699264567926,7.0,True
ewma,volatility,ewma,2.75,0.975,0.8,True,1.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.0032511602998074422,0.0015690500821676778,0.0015690500821676778,0.0015690500821676778,0.0,0.0015690500821676778,1.0,0.0,0,2.0658455182521878,1.8450003350224262,1.119699264567926,7.0,True
ewma,volatility,ewma,2.75,0.975,0.8,False,1.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.0032511602998074422,0.0015690500821676778,0.0015690500821676778,0.0015690500821676778,0.0,0.0015690500821676778,1.0,0.0,0,2.0658455182521878,1.8450003350224262,1.119699264567926,7.0,True
ewma,volatility,ewma,2.75,0.975,0.8,True,5.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.0032511602998074422,0.0015690500821676778,0.0015690500821676778,0.0015690500821676778,0.0,0.0015690500821676778,1.0,0.0,0,2.0658455182521878,1.8450003350224262,1.119699264567926,7.0,True
ewma,volatility,ewma,2.25,0.975,0.8,True,1.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.0032511602998074422,0.0015690500821676778,0.0015690500821676778,0.0015690500821676778,0.0,0.0015690500821676778,1.0,0.0,0,2.0658455182521878,1.8450003350224262,1.119699264567926,7.0,True
ewma,volatility,ewma,2.25,0.975,0.8,False,1.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.0032511602998074422,0.0015690500821676778,0.0015690500821676778,0.0015690500821676778,0.0,0.0015690500821676778,1.0,0.0,0,2.0658455182521878,1.8450003350224262,1.119699264567926,7.0,True
ewma,volatility,ewma,2.5,0.975,0.8,True,1.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.0032511602998074422,0.0015690500821676778,0.0015690500821676778,0.0015690500821676778,0.0,0.0015690500821676778,1.0,0.0,0,2.0658455182521878,1.8450003350224262,1.119699264567926,7.0,True
ewma,volatility,ewma,2.5,0.975,0.8,False,1.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.0032511602998074422,0.0015690500821676778,0.0015690500821676778,0.0015690500821676778,0.0,0.0015690500821676778,1.0,0.0,0,2.0658455182521878,1.8450003350224262,1.119699264567926,7.0,True
ewma,volatility,ewma,3.0,0.975,0.8,True,3.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.0032511602998074422,0.0015690500821676778,0.0015690500821676778,0.0015690500821676778,0.0,0.0015690500821676778,1.0,0.0,0,2.0658455182521878,1.8450003350224262,1.119699264567926,7.0,True
ewma,volatility,ewma,3.0,0.99,0.3,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.003154186101152631,0.00127776790049694,0.00127776790049694,0.00127776790049694,0.0,0.00127776790049694,1.0,1.0,1,3.9701478925848175,2.181806157496051,1.8196611458559437,12.0,True
